as_of_date,source_reference,position_type,currency,balance,counterparty_reference,product_code,gl_account_code,attributes.balance_ghs,attributes.branch_id
2025-09-02,CASH-BOG,CASH,GHS,44239225.70,CP-BOG,CASH-BOG,GL-1020,44239225.70,ACC-HQ
2025-09-03,CASH-VAULT,CASH,GHS,19282472.73,,CASH-VAULT,GL-1010,19282472.73,ACC-HQ
2025-09-03,CASH-BOG,CASH,GHS,42694337.76,CP-BOG,CASH-BOG,GL-1020,42694337.76,ACC-HQ
2025-09-04,CASH-VAULT,CASH,GHS,19736151.49,,CASH-VAULT,GL-1010,19736151.49,ACC-HQ
2025-09-04,CASH-BOG,CASH,GHS,43714858.44,CP-BOG,CASH-BOG,GL-1020,43714858.44,ACC-HQ
2025-09-05,CASH-VAULT,CASH,GHS,19052365.77,,CASH-VAULT,GL-1010,19052365.77,ACC-HQ
2025-09-05,CASH-BOG,CASH,GHS,43469964.44,CP-BOG,CASH-BOG,GL-1020,43469964.44,ACC-HQ
2025-09-08,CASH-VAULT,CASH,GHS,19286697.42,,CASH-VAULT,GL-1010,19286697.42,ACC-HQ
2025-09-08,CASH-BOG,CASH,GHS,42704130.89,CP-BOG,CASH-BOG,GL-1020,42704130.89,ACC-HQ
2025-09-09,CASH-VAULT,CASH,GHS,19172525.25,,CASH-VAULT,GL-1010,19172525.25,ACC-HQ
2025-09-09,CASH-BOG,CASH,GHS,43740512.62,CP-BOG,CASH-BOG,GL-1020,43740512.62,ACC-HQ
2025-09-10,CASH-VAULT,CASH,GHS,19073347.15,,CASH-VAULT,GL-1010,19073347.15,ACC-HQ
2025-09-10,CASH-BOG,CASH,GHS,43517448.23,CP-BOG,CASH-BOG,GL-1020,43517448.23,ACC-HQ
2025-09-11,CASH-VAULT,CASH,GHS,19503186.67,,CASH-VAULT,GL-1010,19503186.67,ACC-HQ
2025-09-11,CASH-BOG,CASH,GHS,43191211.53,CP-BOG,CASH-BOG,GL-1020,43191211.53,ACC-HQ
2025-09-12,CASH-VAULT,CASH,GHS,19416457.73,,CASH-VAULT,GL-1010,19416457.73,ACC-HQ
2025-09-12,CASH-BOG,CASH,GHS,42995533.27,CP-BOG,CASH-BOG,GL-1020,42995533.27,ACC-HQ
2025-09-15,CASH-VAULT,CASH,GHS,19084720.15,,CASH-VAULT,GL-1010,19084720.15,ACC-HQ
2025-09-15,CASH-BOG,CASH,GHS,42249101.27,CP-BOG,CASH-BOG,GL-1020,42249101.27,ACC-HQ
2025-09-16,CASH-VAULT,CASH,GHS,19511755.01,,CASH-VAULT,GL-1010,19511755.01,ACC-HQ
2025-09-16,CASH-BOG,CASH,GHS,43210620.55,CP-BOG,CASH-BOG,GL-1020,43210620.55,ACC-HQ
2025-09-17,CASH-VAULT,CASH,GHS,19417703.91,,CASH-VAULT,GL-1010,19417703.91,ACC-HQ
2025-09-17,CASH-BOG,CASH,GHS,42998729.06,CP-BOG,CASH-BOG,GL-1020,42998729.06,ACC-HQ
2025-09-18,CASH-VAULT,CASH,GHS,18725483.59,,CASH-VAULT,GL-1010,18725483.59,ACC-HQ
2025-09-18,CASH-BOG,CASH,GHS,43966150.28,CP-BOG,CASH-BOG,GL-1020,43966150.28,ACC-HQ
2025-09-19,CASH-VAULT,CASH,GHS,19176308.40,,CASH-VAULT,GL-1010,19176308.40,ACC-HQ
2025-09-19,CASH-BOG,CASH,GHS,42455988.55,CP-BOG,CASH-BOG,GL-1020,42455988.55,ACC-HQ
2025-09-22,CASH-VAULT,CASH,GHS,18856276.67,,CASH-VAULT,GL-1010,18856276.67,ACC-HQ
2025-09-22,CASH-BOG,CASH,GHS,43028684.28,CP-BOG,CASH-BOG,GL-1020,43028684.28,ACC-HQ
2025-09-23,CASH-VAULT,CASH,GHS,19298174.05,,CASH-VAULT,GL-1010,19298174.05,ACC-HQ
2025-09-23,CASH-BOG,CASH,GHS,42729906.23,CP-BOG,CASH-BOG,GL-1020,42729906.23,ACC-HQ
2025-09-24,CASH-VAULT,CASH,GHS,19204489.92,,CASH-VAULT,GL-1010,19204489.92,ACC-HQ
2025-09-24,CASH-BOG,CASH,GHS,42518823.24,CP-BOG,CASH-BOG,GL-1020,42518823.24,ACC-HQ
2025-09-25,CASH-VAULT,CASH,GHS,19110381.41,,CASH-VAULT,GL-1010,19110381.41,ACC-HQ
2025-09-25,CASH-BOG,CASH,GHS,43540925.99,CP-BOG,CASH-BOG,GL-1020,43540925.99,ACC-HQ
2025-09-26,CASH-VAULT,CASH,GHS,18983848.54,,CASH-VAULT,GL-1010,18983848.54,ACC-HQ
2025-09-26,CASH-BOG,CASH,GHS,43316148.01,CP-BOG,CASH-BOG,GL-1020,43316148.01,ACC-HQ
2025-09-29,CASH-VAULT,CASH,GHS,19234865.02,,CASH-VAULT,GL-1010,19234865.02,ACC-HQ
2025-09-29,CASH-BOG,CASH,GHS,42586515.32,CP-BOG,CASH-BOG,GL-1020,42586515.32,ACC-HQ
2025-09-30,CASH-VAULT,CASH,GHS,19127331.72,,CASH-VAULT,GL-1010,19127331.72,ACC-HQ
2025-09-30,CASH-BOG,CASH,GHS,43639909.03,CP-BOG,CASH-BOG,GL-1020,43639909.03,ACC-HQ
2025-10-01,CASH-VAULT,CASH,GHS,18657690.36,,CASH-VAULT,GL-1010,18657690.36,ACC-HQ
2025-10-01,CASH-BOG,CASH,GHS,42571558.70,CP-BOG,CASH-BOG,GL-1020,42571558.70,ACC-HQ
2025-10-02,CASH-VAULT,CASH,GHS,18564086.74,,CASH-VAULT,GL-1010,18564086.74,ACC-HQ
2025-10-02,CASH-BOG,CASH,GHS,42302340.39,CP-BOG,CASH-BOG,GL-1020,42302340.39,ACC-HQ
2025-10-03,CASH-VAULT,CASH,GHS,18994240.39,,CASH-VAULT,GL-1010,18994240.39,ACC-HQ
2025-10-03,CASH-BOG,CASH,GHS,42057800.26,CP-BOG,CASH-BOG,GL-1020,42057800.26,ACC-HQ
2025-10-06,CASH-VAULT,CASH,GHS,18694202.69,,CASH-VAULT,GL-1010,18694202.69,ACC-HQ
2025-10-06,CASH-BOG,CASH,GHS,41381753.81,CP-BOG,CASH-BOG,GL-1020,41381753.81,ACC-HQ
2025-10-07,CASH-VAULT,CASH,GHS,18614210.20,,CASH-VAULT,GL-1010,18614210.20,ACC-HQ
2025-10-07,CASH-BOG,CASH,GHS,42416211.05,CP-BOG,CASH-BOG,GL-1020,42416211.05,ACC-HQ
2025-10-08,CASH-VAULT,CASH,GHS,19056541.82,,CASH-VAULT,GL-1010,19056541.82,ACC-HQ
2025-10-08,CASH-BOG,CASH,GHS,42196182.22,CP-BOG,CASH-BOG,GL-1020,42196182.22,ACC-HQ
2025-10-09,CASH-VAULT,CASH,GHS,18407812.79,,CASH-VAULT,GL-1010,18407812.79,ACC-HQ
2025-10-09,CASH-BOG,CASH,GHS,42011417.59,CP-BOG,CASH-BOG,GL-1020,42011417.59,ACC-HQ
2025-10-10,CASH-VAULT,CASH,GHS,18842777.93,,CASH-VAULT,GL-1010,18842777.93,ACC-HQ
2025-10-10,CASH-BOG,CASH,GHS,41714736.46,CP-BOG,CASH-BOG,GL-1020,41714736.46,ACC-HQ
2025-10-13,CASH-VAULT,CASH,GHS,18539959.41,,CASH-VAULT,GL-1010,18539959.41,ACC-HQ
2025-10-13,CASH-BOG,CASH,GHS,42309375.55,CP-BOG,CASH-BOG,GL-1020,42309375.55,ACC-HQ
2025-10-14,CASH-VAULT,CASH,GHS,18433161.36,,CASH-VAULT,GL-1010,18433161.36,ACC-HQ
2025-10-14,CASH-BOG,CASH,GHS,42009832.65,CP-BOG,CASH-BOG,GL-1020,42009832.65,ACC-HQ
2025-10-15,CASH-VAULT,CASH,GHS,18890911.85,,CASH-VAULT,GL-1010,18890911.85,ACC-HQ
2025-10-15,CASH-BOG,CASH,GHS,41821734.62,CP-BOG,CASH-BOG,GL-1020,41821734.62,ACC-HQ
2025-10-16,CASH-VAULT,CASH,GHS,18788570.29,,CASH-VAULT,GL-1010,18788570.29,ACC-HQ
2025-10-16,CASH-BOG,CASH,GHS,41591527.96,CP-BOG,CASH-BOG,GL-1020,41591527.96,ACC-HQ
2025-10-17,CASH-VAULT,CASH,GHS,18680979.73,,CASH-VAULT,GL-1010,18680979.73,ACC-HQ
2025-10-17,CASH-BOG,CASH,GHS,42627574.57,CP-BOG,CASH-BOG,GL-1020,42627574.57,ACC-HQ
2025-10-20,CASH-VAULT,CASH,GHS,18913179.01,,CASH-VAULT,GL-1010,18913179.01,ACC-HQ
2025-10-20,CASH-BOG,CASH,GHS,41871468.57,CP-BOG,CASH-BOG,GL-1020,41871468.57,ACC-HQ
2025-10-21,CASH-VAULT,CASH,GHS,19378654.85,,CASH-VAULT,GL-1010,19378654.85,ACC-HQ
2025-10-21,CASH-BOG,CASH,GHS,42859732.11,CP-BOG,CASH-BOG,GL-1020,42859732.11,ACC-HQ
2025-10-22,CASH-VAULT,CASH,GHS,18704834.94,,CASH-VAULT,GL-1010,18704834.94,ACC-HQ
2025-10-22,CASH-BOG,CASH,GHS,42681622.71,CP-BOG,CASH-BOG,GL-1020,42681622.71,ACC-HQ
2025-10-23,CASH-VAULT,CASH,GHS,18585543.49,,CASH-VAULT,GL-1010,18585543.49,ACC-HQ
2025-10-23,CASH-BOG,CASH,GHS,43690987.52,CP-BOG,CASH-BOG,GL-1020,43690987.52,ACC-HQ
2025-10-24,CASH-VAULT,CASH,GHS,19012695.73,,CASH-VAULT,GL-1010,19012695.73,ACC-HQ
2025-10-24,CASH-BOG,CASH,GHS,42095858.29,CP-BOG,CASH-BOG,GL-1020,42095858.29,ACC-HQ
2025-10-27,CASH-VAULT,CASH,GHS,18704597.33,,CASH-VAULT,GL-1010,18704597.33,ACC-HQ
2025-10-27,CASH-BOG,CASH,GHS,41401904.87,CP-BOG,CASH-BOG,GL-1020,41401904.87,ACC-HQ
2025-10-28,CASH-VAULT,CASH,GHS,18615247.94,,CASH-VAULT,GL-1010,18615247.94,ACC-HQ
2025-10-28,CASH-BOG,CASH,GHS,42420832.00,CP-BOG,CASH-BOG,GL-1020,42420832.00,ACC-HQ
2025-10-29,CASH-VAULT,CASH,GHS,18474133.69,,CASH-VAULT,GL-1010,18474133.69,ACC-HQ
2025-10-29,CASH-BOG,CASH,GHS,42162064.16,CP-BOG,CASH-BOG,GL-1020,42162064.16,ACC-HQ
2025-10-30,CASH-VAULT,CASH,GHS,19508489.77,,CASH-VAULT,GL-1010,19508489.77,ACC-HQ
2025-10-30,CASH-BOG,CASH,GHS,41932308.05,CP-BOG,CASH-BOG,GL-1020,41932308.05,ACC-HQ
2025-10-31,CASH-VAULT,CASH,GHS,18812618.09,,CASH-VAULT,GL-1010,18812618.09,ACC-HQ
2025-10-31,CASH-BOG,CASH,GHS,41645126.80,CP-BOG,CASH-BOG,GL-1020,41645126.80,ACC-HQ
2025-11-03,CASH-VAULT,CASH,GHS,18472648.67,,CASH-VAULT,GL-1010,18472648.67,ACC-HQ
2025-11-03,CASH-BOG,CASH,GHS,42158285.02,CP-BOG,CASH-BOG,GL-1020,42158285.02,ACC-HQ
2025-11-04,CASH-VAULT,CASH,GHS,18367679.59,,CASH-VAULT,GL-1010,18367679.59,ACC-HQ
2025-11-04,CASH-BOG,CASH,GHS,43199325.34,CP-BOG,CASH-BOG,GL-1020,43199325.34,ACC-HQ
2025-11-05,CASH-VAULT,CASH,GHS,18825679.93,,CASH-VAULT,GL-1010,18825679.93,ACC-HQ
2025-11-05,CASH-BOG,CASH,GHS,41674481.44,CP-BOG,CASH-BOG,GL-1020,41674481.44,ACC-HQ
2025-11-06,CASH-VAULT,CASH,GHS,18722711.82,,CASH-VAULT,GL-1010,18722711.82,ACC-HQ
2025-11-06,CASH-BOG,CASH,GHS,41442885.59,CP-BOG,CASH-BOG,GL-1020,41442885.59,ACC-HQ
2025-11-07,CASH-VAULT,CASH,GHS,18612810.97,,CASH-VAULT,GL-1010,18612810.97,ACC-HQ
2025-11-07,CASH-BOG,CASH,GHS,42474527.68,CP-BOG,CASH-BOG,GL-1020,42474527.68,ACC-HQ
2025-11-10,CASH-VAULT,CASH,GHS,18846500.25,,CASH-VAULT,GL-1010,18846500.25,ACC-HQ
2025-11-10,CASH-BOG,CASH,GHS,41721011.27,CP-BOG,CASH-BOG,GL-1020,41721011.27,ACC-HQ
2025-11-11,CASH-VAULT,CASH,GHS,19317840.35,,CASH-VAULT,GL-1010,19317840.35,ACC-HQ
2025-11-11,CASH-BOG,CASH,GHS,41502043.05,CP-BOG,CASH-BOG,GL-1020,41502043.05,ACC-HQ
2025-11-12,CASH-VAULT,CASH,GHS,18638572.18,,CASH-VAULT,GL-1010,18638572.18,ACC-HQ
2025-11-12,CASH-BOG,CASH,GHS,42532926.66,CP-BOG,CASH-BOG,GL-1020,42532926.66,ACC-HQ
2025-11-13,CASH-VAULT,CASH,GHS,18530575.24,,CASH-VAULT,GL-1010,18530575.24,ACC-HQ
2025-11-13,CASH-BOG,CASH,GHS,43569695.08,CP-BOG,CASH-BOG,GL-1020,43569695.08,ACC-HQ
2025-11-14,CASH-VAULT,CASH,GHS,18977882.91,,CASH-VAULT,GL-1010,18977882.91,ACC-HQ
2025-11-14,CASH-BOG,CASH,GHS,42015954.90,CP-BOG,CASH-BOG,GL-1020,42015954.90,ACC-HQ
2025-11-17,CASH-VAULT,CASH,GHS,18707715.89,,CASH-VAULT,GL-1010,18707715.89,ACC-HQ
2025-11-17,CASH-BOG,CASH,GHS,43974720.26,CP-BOG,CASH-BOG,GL-1020,43974720.26,ACC-HQ
2025-11-18,CASH-VAULT,CASH,GHS,18587926.11,,CASH-VAULT,GL-1010,18587926.11,ACC-HQ
2025-11-18,CASH-BOG,CASH,GHS,43703309.82,CP-BOG,CASH-BOG,GL-1020,43703309.82,ACC-HQ
2025-11-19,CASH-VAULT,CASH,GHS,18457188.91,,CASH-VAULT,GL-1010,18457188.91,ACC-HQ
2025-11-19,CASH-BOG,CASH,GHS,42125932.01,CP-BOG,CASH-BOG,GL-1020,42125932.01,ACC-HQ
2025-11-20,CASH-VAULT,CASH,GHS,19514811.37,,CASH-VAULT,GL-1010,19514811.37,ACC-HQ
2025-11-20,CASH-BOG,CASH,GHS,41937962.57,CP-BOG,CASH-BOG,GL-1020,41937962.57,ACC-HQ
2025-11-21,CASH-VAULT,CASH,GHS,19428277.66,,CASH-VAULT,GL-1010,19428277.66,ACC-HQ
2025-11-21,CASH-BOG,CASH,GHS,41682333.88,CP-BOG,CASH-BOG,GL-1020,41682333.88,ACC-HQ
2025-11-24,CASH-VAULT,CASH,GHS,18498114.11,,CASH-VAULT,GL-1010,18498114.11,ACC-HQ
2025-11-24,CASH-BOG,CASH,GHS,42218944.15,CP-BOG,CASH-BOG,GL-1020,42218944.15,ACC-HQ
2025-11-25,CASH-VAULT,CASH,GHS,19548985.71,,CASH-VAULT,GL-1010,19548985.71,ACC-HQ
2025-11-25,CASH-BOG,CASH,GHS,43298172.13,CP-BOG,CASH-BOG,GL-1020,43298172.13,ACC-HQ
2025-11-26,CASH-VAULT,CASH,GHS,18873726.64,,CASH-VAULT,GL-1010,18873726.64,ACC-HQ
2025-11-26,CASH-BOG,CASH,GHS,41777972.35,CP-BOG,CASH-BOG,GL-1020,41777972.35,ACC-HQ
2025-11-27,CASH-VAULT,CASH,GHS,18790658.46,,CASH-VAULT,GL-1010,18790658.46,ACC-HQ
2025-11-27,CASH-BOG,CASH,GHS,44167230.48,CP-BOG,CASH-BOG,GL-1020,44167230.48,ACC-HQ
2025-11-28,CASH-VAULT,CASH,GHS,19246948.39,,CASH-VAULT,GL-1010,19246948.39,ACC-HQ
2025-11-28,CASH-BOG,CASH,GHS,42558026.79,CP-BOG,CASH-BOG,GL-1020,42558026.79,ACC-HQ
2025-11-30,CASH-VAULT,CASH,GHS,19608025.85,,CASH-VAULT,GL-1010,19608025.85,ACC-HQ
2025-11-30,CASH-BOG,CASH,GHS,43429366.51,CP-BOG,CASH-BOG,GL-1020,43429366.51,ACC-HQ
2025-12-01,CASH-VAULT,CASH,GHS,18986408.77,,CASH-VAULT,GL-1010,18986408.77,ACC-HQ
2025-12-01,CASH-BOG,CASH,GHS,42027846.89,CP-BOG,CASH-BOG,GL-1020,42027846.89,ACC-HQ
2025-12-02,CASH-VAULT,CASH,GHS,19483055.21,,CASH-VAULT,GL-1010,19483055.21,ACC-HQ
2025-12-02,CASH-BOG,CASH,GHS,44440036.63,CP-BOG,CASH-BOG,GL-1020,44440036.63,ACC-HQ
2025-12-03,CASH-VAULT,CASH,GHS,18765596.23,,CASH-VAULT,GL-1010,18765596.23,ACC-HQ
2025-12-03,CASH-BOG,CASH,GHS,44120012.35,CP-BOG,CASH-BOG,GL-1020,44120012.35,ACC-HQ
2025-12-04,CASH-VAULT,CASH,GHS,18655168.40,,CASH-VAULT,GL-1010,18655168.40,ACC-HQ
2025-12-04,CASH-BOG,CASH,GHS,43870691.12,CP-BOG,CASH-BOG,GL-1020,43870691.12,ACC-HQ
2025-12-05,CASH-VAULT,CASH,GHS,19700892.97,,CASH-VAULT,GL-1010,19700892.97,ACC-HQ
2025-12-05,CASH-BOG,CASH,GHS,42281716.49,CP-BOG,CASH-BOG,GL-1020,42281716.49,ACC-HQ
2025-12-08,CASH-VAULT,CASH,GHS,18775230.97,,CASH-VAULT,GL-1010,18775230.97,ACC-HQ
2025-12-08,CASH-BOG,CASH,GHS,44141424.77,CP-BOG,CASH-BOG,GL-1020,44141424.77,ACC-HQ
2025-12-09,CASH-VAULT,CASH,GHS,18653233.42,,CASH-VAULT,GL-1010,18653233.42,ACC-HQ
2025-12-09,CASH-BOG,CASH,GHS,43864895.34,CP-BOG,CASH-BOG,GL-1020,43864895.34,ACC-HQ
2025-12-10,CASH-VAULT,CASH,GHS,19665419.23,,CASH-VAULT,GL-1010,19665419.23,ACC-HQ
2025-12-10,CASH-BOG,CASH,GHS,42263885.82,CP-BOG,CASH-BOG,GL-1020,42263885.82,ACC-HQ
2025-12-11,CASH-VAULT,CASH,GHS,19560625.68,,CASH-VAULT,GL-1010,19560625.68,ACC-HQ
2025-12-11,CASH-BOG,CASH,GHS,42028402.50,CP-BOG,CASH-BOG,GL-1020,42028402.50,ACC-HQ
2025-12-12,CASH-VAULT,CASH,GHS,19478290.33,,CASH-VAULT,GL-1010,19478290.33,ACC-HQ
2025-12-12,CASH-BOG,CASH,GHS,44368568.62,CP-BOG,CASH-BOG,GL-1020,44368568.62,ACC-HQ
2025-12-15,CASH-VAULT,CASH,GHS,19660863.26,,CASH-VAULT,GL-1010,19660863.26,ACC-HQ
2025-12-15,CASH-BOG,CASH,GHS,42255328.19,CP-BOG,CASH-BOG,GL-1020,42255328.19,ACC-HQ
2025-12-16,CASH-VAULT,CASH,GHS,19562344.31,,CASH-VAULT,GL-1010,19562344.31,ACC-HQ
2025-12-16,CASH-BOG,CASH,GHS,43324970.59,CP-BOG,CASH-BOG,GL-1020,43324970.59,ACC-HQ
2025-12-17,CASH-VAULT,CASH,GHS,19480658.25,,CASH-VAULT,GL-1010,19480658.25,ACC-HQ
2025-12-17,CASH-BOG,CASH,GHS,44373621.29,CP-BOG,CASH-BOG,GL-1020,44373621.29,ACC-HQ
2025-12-18,CASH-VAULT,CASH,GHS,18775077.80,,CASH-VAULT,GL-1010,18775077.80,ACC-HQ
2025-12-18,CASH-BOG,CASH,GHS,44138589.70,CP-BOG,CASH-BOG,GL-1020,44138589.70,ACC-HQ
2025-12-19,CASH-VAULT,CASH,GHS,19230458.72,,CASH-VAULT,GL-1010,19230458.72,ACC-HQ
2025-12-19,CASH-BOG,CASH,GHS,43869859.80,CP-BOG,CASH-BOG,GL-1020,43869859.80,ACC-HQ
2025-12-22,CASH-VAULT,CASH,GHS,18888963.75,,CASH-VAULT,GL-1010,18888963.75,ACC-HQ
2025-12-22,CASH-BOG,CASH,GHS,41809251.96,CP-BOG,CASH-BOG,GL-1020,41809251.96,ACC-HQ
2025-12-23,CASH-VAULT,CASH,GHS,19367889.81,,CASH-VAULT,GL-1010,19367889.81,ACC-HQ
2025-12-23,CASH-BOG,CASH,GHS,44179808.80,CP-BOG,CASH-BOG,GL-1020,44179808.80,ACC-HQ
2025-12-24,CASH-VAULT,CASH,GHS,19256831.55,,CASH-VAULT,GL-1010,19256831.55,ACC-HQ
2025-12-24,CASH-BOG,CASH,GHS,43869848.05,CP-BOG,CASH-BOG,GL-1020,43869848.05,ACC-HQ
2025-12-25,CASH-VAULT,CASH,GHS,19704606.20,,CASH-VAULT,GL-1010,19704606.20,ACC-HQ
2025-12-25,CASH-BOG,CASH,GHS,43644497.21,CP-BOG,CASH-BOG,GL-1020,43644497.21,ACC-HQ
2025-12-26,CASH-VAULT,CASH,GHS,19618651.37,,CASH-VAULT,GL-1010,19618651.37,ACC-HQ
2025-12-26,CASH-BOG,CASH,GHS,43450539.50,CP-BOG,CASH-BOG,GL-1020,43450539.50,ACC-HQ
2025-12-29,CASH-VAULT,CASH,GHS,18708517.46,,CASH-VAULT,GL-1010,18708517.46,ACC-HQ
2025-12-29,CASH-BOG,CASH,GHS,43992619.95,CP-BOG,CASH-BOG,GL-1020,43992619.95,ACC-HQ
2025-12-30,CASH-VAULT,CASH,GHS,19754686.75,,CASH-VAULT,GL-1010,19754686.75,ACC-HQ
2025-12-30,CASH-BOG,CASH,GHS,43755852.73,CP-BOG,CASH-BOG,GL-1020,43755852.73,ACC-HQ
2025-12-31,CASH-VAULT,CASH,GHS,19090135.47,,CASH-VAULT,GL-1010,19090135.47,ACC-HQ
2025-12-31,CASH-BOG,CASH,GHS,42200183.64,CP-BOG,CASH-BOG,GL-1020,42200183.64,ACC-HQ
2026-01-01,CASH-VAULT,CASH,GHS,19438830.06,,CASH-VAULT,GL-1010,19438830.06,ACC-HQ
2026-01-01,CASH-BOG,CASH,GHS,41758678.11,CP-BOG,CASH-BOG,GL-1020,41758678.11,ACC-HQ
2026-01-02,CASH-VAULT,CASH,GHS,19363777.48,,CASH-VAULT,GL-1010,19363777.48,ACC-HQ
2026-01-02,CASH-BOG,CASH,GHS,42878381.75,CP-BOG,CASH-BOG,GL-1020,42878381.75,ACC-HQ
2026-01-05,CASH-VAULT,CASH,GHS,19062716.23,,CASH-VAULT,GL-1010,19062716.23,ACC-HQ
2026-01-05,CASH-BOG,CASH,GHS,42140054.37,CP-BOG,CASH-BOG,GL-1020,42140054.37,ACC-HQ
2026-01-06,CASH-VAULT,CASH,GHS,19499752.45,,CASH-VAULT,GL-1010,19499752.45,ACC-HQ
2026-01-06,CASH-BOG,CASH,GHS,43183544.98,CP-BOG,CASH-BOG,GL-1020,43183544.98,ACC-HQ
2026-01-07,CASH-VAULT,CASH,GHS,19412393.03,,CASH-VAULT,GL-1010,19412393.03,ACC-HQ
2026-01-07,CASH-BOG,CASH,GHS,42986470.88,CP-BOG,CASH-BOG,GL-1020,42986470.88,ACC-HQ
2026-01-08,CASH-VAULT,CASH,GHS,19289667.04,,CASH-VAULT,GL-1010,19289667.04,ACC-HQ
2026-01-08,CASH-BOG,CASH,GHS,44004228.53,CP-BOG,CASH-BOG,GL-1020,44004228.53,ACC-HQ
2026-01-09,CASH-VAULT,CASH,GHS,19193568.66,,CASH-VAULT,GL-1010,19193568.66,ACC-HQ
2026-01-09,CASH-BOG,CASH,GHS,43788190.49,CP-BOG,CASH-BOG,GL-1020,43788190.49,ACC-HQ
2026-01-12,CASH-VAULT,CASH,GHS,19448849.25,,CASH-VAULT,GL-1010,19448849.25,ACC-HQ
2026-01-12,CASH-BOG,CASH,GHS,44303039.04,CP-BOG,CASH-BOG,GL-1020,44303039.04,ACC-HQ
2026-01-13,CASH-VAULT,CASH,GHS,19322932.62,,CASH-VAULT,GL-1010,19322932.62,ACC-HQ
2026-01-13,CASH-BOG,CASH,GHS,44079731.76,CP-BOG,CASH-BOG,GL-1020,44079731.76,ACC-HQ
2026-01-14,CASH-VAULT,CASH,GHS,19221779.60,,CASH-VAULT,GL-1010,19221779.60,ACC-HQ
2026-01-14,CASH-BOG,CASH,GHS,42556598.57,CP-BOG,CASH-BOG,GL-1020,42556598.57,ACC-HQ
2026-01-15,CASH-VAULT,CASH,GHS,19672232.33,,CASH-VAULT,GL-1010,19672232.33,ACC-HQ
2026-01-15,CASH-BOG,CASH,GHS,43569999.86,CP-BOG,CASH-BOG,GL-1020,43569999.86,ACC-HQ
2026-01-16,CASH-VAULT,CASH,GHS,19578682.84,,CASH-VAULT,GL-1010,19578682.84,ACC-HQ
2026-01-16,CASH-BOG,CASH,GHS,43359212.01,CP-BOG,CASH-BOG,GL-1020,43359212.01,ACC-HQ
2026-01-19,CASH-VAULT,CASH,GHS,19234554.07,,CASH-VAULT,GL-1010,19234554.07,ACC-HQ
2026-01-19,CASH-BOG,CASH,GHS,43820991.56,CP-BOG,CASH-BOG,GL-1020,43820991.56,ACC-HQ
2026-01-20,CASH-VAULT,CASH,GHS,19732062.47,,CASH-VAULT,GL-1010,19732062.47,ACC-HQ
2026-01-20,CASH-BOG,CASH,GHS,43702944.63,CP-BOG,CASH-BOG,GL-1020,43702944.63,ACC-HQ
2026-01-21,CASH-VAULT,CASH,GHS,19043845.79,,CASH-VAULT,GL-1010,19043845.79,ACC-HQ
2026-01-21,CASH-BOG,CASH,GHS,43453101.01,CP-BOG,CASH-BOG,GL-1020,43453101.01,ACC-HQ
2026-01-22,CASH-VAULT,CASH,GHS,19498353.02,,CASH-VAULT,GL-1010,19498353.02,ACC-HQ
2026-01-22,CASH-BOG,CASH,GHS,44475941.82,CP-BOG,CASH-BOG,GL-1020,44475941.82,ACC-HQ
2026-01-23,CASH-VAULT,CASH,GHS,19381207.28,,CASH-VAULT,GL-1010,19381207.28,ACC-HQ
2026-01-23,CASH-BOG,CASH,GHS,42914136.02,CP-BOG,CASH-BOG,GL-1020,42914136.02,ACC-HQ
2026-01-26,CASH-VAULT,CASH,GHS,19048683.16,,CASH-VAULT,GL-1010,19048683.16,ACC-HQ
2026-01-26,CASH-BOG,CASH,GHS,42105891.38,CP-BOG,CASH-BOG,GL-1020,42105891.38,ACC-HQ
2026-01-27,CASH-VAULT,CASH,GHS,19478057.10,,CASH-VAULT,GL-1010,19478057.10,ACC-HQ
2026-01-27,CASH-BOG,CASH,GHS,43132676.74,CP-BOG,CASH-BOG,GL-1020,43132676.74,ACC-HQ
2026-01-28,CASH-VAULT,CASH,GHS,19381957.13,,CASH-VAULT,GL-1010,19381957.13,ACC-HQ
2026-01-28,CASH-BOG,CASH,GHS,42916236.04,CP-BOG,CASH-BOG,GL-1020,42916236.04,ACC-HQ
2026-01-29,CASH-VAULT,CASH,GHS,19254609.93,,CASH-VAULT,GL-1010,19254609.93,ACC-HQ
2026-01-29,CASH-BOG,CASH,GHS,43926744.05,CP-BOG,CASH-BOG,GL-1020,43926744.05,ACC-HQ
2026-01-30,CASH-VAULT,CASH,GHS,19152094.75,,CASH-VAULT,GL-1010,19152094.75,ACC-HQ
2026-01-30,CASH-BOG,CASH,GHS,43696074.09,CP-BOG,CASH-BOG,GL-1020,43696074.09,ACC-HQ
2026-01-31,CASH-VAULT,CASH,GHS,19050574.37,,CASH-VAULT,GL-1010,19050574.37,ACC-HQ
2026-01-31,CASH-BOG,CASH,GHS,43407671.63,CP-BOG,CASH-BOG,GL-1020,43407671.63,ACC-HQ
2026-02-02,CASH-VAULT,CASH,GHS,19419137.43,,CASH-VAULT,GL-1010,19419137.43,ACC-HQ
2026-02-02,CASH-BOG,CASH,GHS,42999002.00,CP-BOG,CASH-BOG,GL-1020,42999002.00,ACC-HQ
2026-02-03,CASH-VAULT,CASH,GHS,19322703.02,,CASH-VAULT,GL-1010,19322703.02,ACC-HQ
