date,deposit_inflow_ghs,deposit_outflow_ghs,net_cashflow_ghs
2025-07-28,5647263.99,6459540.43,-812276.44
2025-07-29,6424827.08,7249326.67,-824499.59
2025-07-30,10314558.55,8361107.20,1953451.35
2025-07-31,10373343.71,8171933.82,2201409.89
2025-08-01,5726473.03,6586173.98,-859700.95
2025-08-02,6323972.88,7089142.87,-765170.00
2025-08-04,10391445.52,8211113.06,2180332.45
2025-08-05,5904880.27,6774089.43,-869209.16
2025-08-06,6578561.53,7358035.15,-779473.62
2025-08-07,6328298.07,7203789.56,-875491.49
2025-08-08,6161490.58,6962113.18,-800622.60
2025-08-09,10638192.53,8644425.04,1993767.50
2025-08-11,6352630.76,7272435.28,-919804.53
2025-08-12,6117928.61,6865269.06,-747340.45
2025-08-13,10530881.30,8511750.33,2019130.96
2025-08-14,9596498.79,7521037.01,2075461.78
2025-08-15,6151978.96,7044665.04,-892686.07
2025-08-16,5852724.80,6570049.80,-717325.00
2025-08-18,10271813.87,8283859.44,1987954.43
2025-08-19,6317540.23,7079616.92,-762076.69
2025-08-20,5720746.89,6577103.65,-856356.76
2025-08-21,10371962.50,8150137.51,2221824.98
2025-08-22,10309456.97,8337897.59,1971559.38
2025-08-23,6419095.42,7226671.27,-807575.85
2025-08-25,10054730.34,7890092.82,2164637.51
2025-08-26,10058522.13,8132356.18,1926165.95
2025-08-27,9589605.57,7512714.29,2076891.28
2025-08-28,10523887.79,8503334.33,2020553.46
2025-08-29,6111847.56,6856180.52,-744332.96
2025-08-30,6346506.52,7262768.79,-916262.28
2025-09-01,10633464.18,8621027.15,2012437.02
2025-09-02,6155820.01,6939957.60,-784137.59
2025-09-03,6325740.51,7182796.86,-857056.35
2025-09-04,9815306.60,7683133.00,2132173.60
2025-09-05,10894604.03,8863709.21,2030894.82
2025-09-06,5506728.14,6237381.04,-730652.90
2025-09-08,11521526.94,9159952.42,2361574.52
2025-09-09,9181494.73,7364817.67,1816677.06
2025-09-10,5407211.21,6082890.98,-675679.77
2025-09-11,6601802.34,7533742.54,-931940.20
2025-09-12,11537598.14,9199618.93,2337979.22
2025-09-13,9145609.07,7299674.93,1845934.14
2025-09-15,6805094.97,7769208.94,-964113.97
2025-09-16,5262445.31,5969634.34,-707189.02
2025-09-17,7250638.82,8195475.18,-944836.37
2025-09-18,10617190.13,8372087.38,2245102.75
2025-09-19,9494453.08,7636231.65,1858221.42
2025-09-20,5218319.04,5876870.31,-658551.27
2025-09-22,10705198.71,8472508.55,2232690.16
2025-09-23,9388828.63,7509856.37,1878972.27
2025-09-24,4977229.89,5623149.30,-645919.41
2025-09-25,7065387.24,8053113.69,-987726.45
2025-09-26,5936643.65,6669490.67,-732847.02
2025-09-27,6096543.46,6979647.05,-883103.59
2025-09-29,10872446.59,8791989.43,2080457.16
2025-09-30,5876664.28,6631421.26,-754756.98
2025-10-01,6135669.05,6984906.01,-849236.96
2025-10-02,9811610.86,7654662.83,2156948.04
2025-10-03,10877425.47,8849865.74,2027559.74
2025-10-04,6142652.45,6928612.05,-785959.60
2025-10-06,6603577.59,7393592.88,-790015.30
2025-10-07,5903557.20,6768180.13,-864622.93
2025-10-08,10074133.28,7943227.87,2130905.42
2025-10-09,10036117.80,8063502.76,1972615.04
2025-10-10,6602448.88,7422165.52,-819716.64
2025-10-11,5888592.32,6715349.73,-826757.42
2025-10-13,9967892.19,8055228.34,1912663.86
2025-10-14,6348669.11,7153268.32,-804599.22
2025-10-15,5709348.54,6527180.51,-817831.96
2025-10-16,7030889.89,7994003.76,-963113.87
2025-10-17,5022592.47,5668448.65,-645856.18
2025-10-18,9749405.70,7809600.81,1939804.89
2025-10-20,7016790.01,7948979.24,-932189.23
2025-10-21,5025669.81,5704051.39,-678381.58
2025-10-22,9688865.56,7817333.19,1871532.37
2025-10-23,10970638.70,8665270.02,2305368.69
2025-10-24,7292920.32,8257456.88,-964536.56
2025-10-25,5224177.87,5928221.51,-704043.64
2025-10-27,5707218.87,6415379.18,-708160.31
2025-10-28,8888978.07,7066463.32,1822514.75
2025-10-29,11249462.07,8961660.99,2287801.07
2025-10-30,6814815.32,7729570.30,-914754.98
2025-10-31,5654698.92,6393312.69,-738613.77
2025-11-01,8898391.01,7131374.91,1767016.10
2025-11-03,6563334.80,7464486.03,-901151.24
2025-11-04,5467867.22,6195418.90,-727551.69
2025-11-05,5667529.00,6466947.28,-799418.28
2025-11-06,6386523.77,7193342.23,-806818.46
2025-11-07,10341556.58,8368889.88,1972666.69
2025-11-08,10331779.60,8118592.96,2213186.64
2025-11-10,6350109.64,7112863.27,-762753.62
2025-11-11,10239721.72,8253009.70,1986712.02
2025-11-12,10424651.50,8234121.19,2190530.31
2025-11-13,5938141.53,6826002.22,-887860.69
2025-11-14,6558066.81,7350104.45,-792037.65
2025-11-15,6293810.10,7150390.21,-856580.11
2025-11-17,10592869.49,8588564.29,2004305.20
2025-11-18,9536385.58,7431498.63,2104886.95
2025-11-19,6378432.45,7295260.79,-916828.34
2025-11-20,6086087.51,6826142.35,-740054.84
2025-11-21,10564480.69,8535713.90,2028766.80
2025-11-22,9560575.01,7484477.10,2076097.91
2025-11-24,5890252.68,6624102.05,-733849.37
2025-11-25,10421644.32,8240733.47,2180910.86
2025-11-26,10238965.66,8260416.65,1978549.01
2025-11-27,6349991.03,7119493.28,-769502.25
2025-11-28,5696087.35,6555046.78,-858959.43
2025-11-29,10343153.05,8142453.75,2200699.29
2025-12-01,6398814.55,7218836.27,-820021.72
2025-12-02,5677646.55,6490581.47,-812934.93
2025-12-03,10087360.68,7912674.68,2174686.01
2025-12-04,10019921.56,8093532.84,1926388.72
2025-12-05,9557989.16,7490839.47,2067149.68
2025-12-06,10563353.54,8543084.41,2020269.13
2025-12-08,6376596.40,7301067.56,-924471.16
2025-12-09,9547675.50,7454387.19,2093288.31
2025-12-10,10605726.35,8612950.28,1992776.07
2025-12-11,6193520.61,6994971.66,-801451.06
2025-12-12,6304340.13,7175297.88,-870957.75
2025-12-13,9778885.18,7646151.60,2132733.58
2025-12-15,5480352.47,6170177.61,-689825.14
2025-12-16,6536309.28,7457500.70,-921191.42
2025-12-17,11535870.28,9215945.03,2319925.25
2025-12-18,9155227.69,7298698.17,1856529.52
2025-12-19,5434301.42,6150193.86,-715892.43
2025-12-20,6587547.95,7479955.74,-892407.79
2025-12-22,9172597.08,7366056.24,1806540.85
2025-12-23,5688734.31,6439217.98,-750483.66
2025-12-24,6790135.13,7713880.01,-923744.88
2025-12-25,5235850.05,5903325.74,-667475.69
2025-12-26,7265261.43,8251599.28,-986337.84
2025-12-27,10631726.72,8425738.82,2205987.90
2025-12-29,5245200.22,5943073.61,-697873.39
2025-12-30,7258959.98,8209026.48,-950066.49
2025-12-31,10691217.57,8418838.37,2272379.20
2026-01-01,9415585.25,7576983.78,1838601.47
2026-01-02,5005087.13,5689426.02,-684338.90
2026-01-03,7050316.71,7996725.75,-946409.04
2026-01-05,6077720.39,6912547.38,-834826.98
2026-01-06,9815879.07,7669275.58,2146603.49
2026-01-07,10892648.87,8847878.36,2044770.51
2026-01-08,5855706.41,6577677.05,-721970.64
2026-01-09,6154144.48,7052325.31,-898180.83
2026-01-10,9829976.24,7720880.68,2109095.56
2026-01-12,6121048.65,6873202.88,-752154.23
2026-01-13,6354615.66,7279974.34,-925358.68
2026-01-14,6624112.34,7449656.39,-825544.05
2026-01-15,5884559.73,6701766.97,-817207.24
2026-01-16,10055257.45,7876011.63,2179245.82
2026-01-17,10056553.55,8117257.51,1939296.04
2026-01-19,5906911.17,6781437.02,-874525.85
2026-01-20,10137788.33,7988104.22,2149684.12
2026-01-21,9947266.68,8001677.08,1945589.60
2026-01-22,6326907.40,7096960.75,-770053.34
2026-01-23,5728583.85,6593548.55,-864964.69
2026-01-24,7015496.62,7937833.44,-922336.83
2026-01-26,9776745.57,7878805.26,1897940.31
2026-01-27,10905358.90,8619175.27,2286183.62
2026-01-28,7031938.82,8005215.92,-973277.10
2026-01-29,4997733.14,5637713.65,-639980.52
2026-01-30,9660781.71,7748116.12,1912665.59
2026-01-31,10985903.46,8720770.48,2265132.98
2026-02-02,5197336.56,5862080.11,-664743.55
2026-02-03,6755585.61,7655669.50,-900083.88
2026-02-04,5734665.49,6484771.60,-750106.11
2026-02-05,8916527.24,7132633.09,1783894.15
2026-02-06,11233789.33,8905360.43,2328428.91
2026-02-07,6829806.00,7784955.37,-955149.37
2026-02-09,8870561.85,7065214.65,1805347.19
2026-02-10,11242203.65,8944674.80,2297528.85
2026-02-11,6577515.41,7518228.07,-940712.66
2026-02-12,5440860.50,6127926.70,-687066.20
2026-02-13,5687193.71,6533075.26,-845881.55
2026-02-14,6365279.07,7137306.63,-772027.56
2026-02-16,10351571.32,8187721.06,2163850.26
2026-02-17,5678496.25,6483473.77,-804977.52
2026-02-18,6371957.81,7169251.13,-797293.32
2026-02-19,10261674.24,8308433.16,1953241.08
2026-02-20,10405186.87,8164815.46,2240371.42
2026-02-21,5919851.02,6759699.70,-839848.69
2026-02-23,6313656.39,7219634.58,-905978.19
2026-02-24,6160131.35,6914545.83,-754414.48
2026-02-25,10571292.62,8532355.57,2038937.04
2026-02-26,9556324.71,7497745.58,2058579.13
2026-02-27,6359242.38,7226084.15,-866841.78
2026-02-28,6107706.86,6881374.34,-773667.48
2026-03-02,9541296.43,7418405.80,2122890.62
2026-03-03,6112363.47,6969903.58,-857540.11
2026-03-04,5911121.55,6677959.76,-766838.21
2026-03-05,10407710.77,8187777.88,2219932.89
2026-03-06,10265653.67,8330633.43,1935020.24
2026-03-07,6376776.28,7190764.70,-813988.42
2026-03-09,10357644.35,8195361.47,2162282.88
2026-03-10,10328102.55,8322589.09,2005513.46
2026-03-11,6372312.80,7147434.42,-775121.62
2026-03-12,5692273.49,6541329.36,-849055.87
2026-03-13,10102854.10,7965726.28,2137127.82
2026-03-14,9992531.79,8023429.33,1969102.46
2026-03-16,10590249.90,8614532.10,1975717.80
2026-03-17,6112916.07,6902888.45,-789972.39
2026-03-18,6362388.66,7247997.78,-885609.12
2026-03-19,9562027.47,7505003.63,2057023.85
2026-03-20,10579555.66,8541737.58,2037818.07
2026-03-21,6167236.87,6924711.85,-757474.99
2026-03-23,9794479.20,7698392.11,2096087.10
2026-03-24,10901122.88,8814675.27,2086447.62
2026-03-25,5461693.94,6162521.31,-700827.37
2026-03-26,6571167.51,7511883.58,-940716.07
2026-03-27,11505441.15,9207913.51,2297527.64
2026-03-28,9198398.53,7350436.83,1847961.69
2026-03-30,6561334.08,7456880.86,-895546.78
2026-03-31,11562569.12,9183985.82,2378583.31
2026-04-01,9141225.55,7343694.75,1797530.80
2026-04-02,5651732.06,6385751.29,-734019.23
2026-04-03,6812616.84,7721612.77,-908995.92
2026-04-04,5272003.35,5955194.46,-683191.11
2026-04-06,10673665.03,8480062.55,2193602.48
2026-04-07,9442411.95,7561421.89,1880990.06
2026-04-08,5221281.24,5920952.89,-699671.65
2026-04-09,7290786.26,8249315.87,-958529.61
2026-04-10,10657598.11,8395578.48,2262019.64
2026-04-11,9453400.27,7614700.49,1838699.78
2026-04-13,7014718.92,7941079.18,-926360.26
2026-04-14,5937594.75,6715461.44,-777866.69
2026-04-15,6111671.91,6965047.01,-853375.10
2026-04-16,9787977.92,7661817.92,2126160.00
2026-04-17,10938591.14,8904589.78,2034001.35
2026-04-18,5887267.94,6616436.56,-729168.62
2026-04-20,9866258.33,7758001.36,2108256.97
2026-04-21,10822869.37,8769656.46,2053212.91
2026-04-22,6082957.31,6818215.73,-735258.42
2026-04-23,6376448.69,7287731.19,-911282.50
2026-04-24,6662719.10,7506244.75,-843525.65
2026-04-25,5864063.43,6694494.25,-830430.82
2026-04-27,10029721.89,8109407.71,1920314.17
2026-04-28,6554896.67,7341901.47,-787004.81
2026-04-29,5936110.43,6818617.85,-882507.42
2026-04-30,10105284.89,7965558.25,2139726.64
2026-05-01,9985843.88,8040306.65,1945537.23
2026-05-02,6347177.47,7105055.53,-757878.06
2026-05-04,6988282.19,7913904.27,-925622.08
2026-05-05,5079548.87,5771136.11,-691587.24
2026-05-06,9744640.33,7855892.66,1888747.67
2026-05-07,10943448.95,8658332.79,2285116.16
2026-05-08,7067366.65,8060986.50,-993619.85
2026-05-09,4980357.27,5630525.39,-650168.12
2026-05-11,10956034.52,8712898.23,2243136.29
2026-05-12,7275199.32,8273081.65,-997882.33
2026-05-13,5221305.18,5884188.69,-662883.51
2026-05-14,6786730.59,7695018.38,-908287.78
2026-05-15,5709579.05,6461735.66,-752156.61
2026-05-16,8953169.79,7169106.87,1784062.91
2026-05-18,6807208.53,7777142.97,-969934.44
2026-05-19,5663949.77,6377466.33,-713516.56
2026-05-20,8845844.14,7057897.03,1787947.11
2026-05-21,11285039.28,9000634.89,2284404.39
2026-05-22,6603838.81,7541456.80,-937618.00
2026-05-23,5410383.28,6090522.46,-680139.18
2026-05-25,6397462.78,7176943.01,-779480.23
2026-05-26,10287085.87,8289909.26,1997176.60
2026-05-27,10388973.78,8226029.18,2162944.60
2026-05-28,5711539.93,6534583.72,-823043.79
2026-05-29,6351634.15,7161176.94,-809542.79
2026-05-30,10306666.10,8363453.49,1943212.61
2026-06-01,5890597.14,6722611.53,-832014.39
2026-06-02,6605541.54,7430354.16,-824812.61
2026-06-03,6343650.91,7257754.15,-914103.24
2026-06-04,6134347.70,6891105.45,-756757.75
2026-06-05,10610935.43,8572229.91,2038705.52
2026-06-06,9524607.93,7475807.15,2048800.78
2026-06-08,6145800.54,6936635.79,-790835.25
2026-06-09,10558878.41,8583959.91,1974918.50
2026-06-10,9581295.58,7469330.20,2111965.38
2026-06-11,6137809.29,6992479.44,-854670.15
2026-06-12,5879563.77,6639016.06,-759452.29
2026-06-13,10366136.75,8134370.40,2231766.35
2026-06-15,6338515.81,7135020.63,-796504.81
2026-06-16,5702291.72,6511816.57,-809524.84
2026-06-17,10390619.64,8218304.22,2172315.42
2026-06-18,10289193.22,8283453.84,2005739.38
2026-06-19,6398716.73,7171394.40,-772677.68
2026-06-20,5663403.42,6504646.24,-841242.82
2026-06-22,10037014.38,8077470.11,1959544.27
2026-06-23,9571422.61,7447557.13,2123865.48
2026-06-24,10544529.04,8558547.47,1985981.57
2026-06-25,6132619.56,6910667.77,-778048.21
2026-06-26,6328220.41,7194777.12,-866556.71
2026-06-27,9526204.16,7468507.85,2057696.30
2026-06-29,6135227.06,6885338.15,-750111.09
2026-06-30,6344676.11,7251079.89,-906403.78
2026-07-01,9835041.80,7750307.01,2084734.79
2026-07-02,10873218.98,8806629.30,2066589.69
2026-07-03,5733227.24,6489534.43,-756307.19
2026-07-04,6754413.87,7662320.02,-907906.15
2026-07-06,8914956.69,7138650.17,1776306.52
2026-07-07,5640313.93,6349799.16,-709485.23
2026-07-08,6839514.44,7809930.07,-970415.62
2026-07-09,11252291.18,8968586.21,2283704.97
2026-07-10,8884049.45,7088275.82,1795773.63
2026-07-11,5434442.94,6118755.51,-684312.57
2026-07-13,5049527.28,5740010.77,-690483.49
2026-07-14,7014647.05,7945128.92,-930481.87
2026-07-15,10903174.34,8626759.43,2276414.91
2026-07-16,9774453.80,7884809.26,1889644.54
2026-07-17,5010372.00,5661574.17,-651202.17
2026-07-18,7041013.97,8029614.86,-988600.89
2026-07-20,9675439.76,7772762.10,1902677.66
2026-07-21,5190061.93,5851905.81,-661843.88
2026-07-22,7301471.14,8304329.58,-1002858.44
2026-07-23,6166877.53,6924276.51,-757398.98
2026-07-24,6318454.84,7227660.73,-909205.88
2026-07-25,9562357.34,7505164.37,2057192.98
2026-07-27,6113271.15,6903313.52,-790042.37
2026-07-28,6362712.78,7248418.36,-885705.58
2026-07-29,9543547.31,7440104.72,2103442.58
2026-07-30,10589887.11,8614302.63,1975584.49
2026-07-31,5912385.95,6672897.88,-760511.93
2026-08-01,6113571.39,6963745.34,-850173.95
2026-08-03,5692544.93,6541685.63,-849140.70
2026-08-04,10357381.37,8195259.40,2162121.97
2026-08-05,10327807.30,8322411.58,2005395.72
2026-08-06,6376477.54,7190401.56,-813924.02
2026-08-07,5681751.45,6504233.54,-822482.10
2026-08-08,10407972.84,8187886.41,2220086.43
2026-08-10,6579605.21,7399924.51,-820319.30
2026-08-11,5920386.60,6752805.68,-832419.08
2026-08-12,7276014.86,8278100.00,-1002085.14
2026-08-13,5248284.78,5927449.06,-679164.28
2026-08-14,9480562.93,7591752.55,1888810.38
2026-08-15,10642821.19,8449914.18,2192907.01
2026-08-17,5244997.10,5948764.25,-703767.14
2026-08-18,9415255.02,7584251.34,1831003.68
2026-08-19,10688440.11,8425622.77,2262817.33
2026-08-20,7047881.13,7974341.95,-926460.82
2026-08-21,4998405.30,5668241.45,-669836.16
2026-08-22,6546495.62,7482412.26,-935916.64
2026-08-24,9168291.29,7321573.56,1846717.73
2026-08-25,11547864.00,9241509.33,2306354.68
2026-08-26,6586005.31,7486249.60,-900244.29
2026-08-27,5434596.82,6156662.54,-722065.72
2026-08-28,9171331.74,7372624.01,1798707.73
2026-08-29,11520151.80,9150554.75,2369597.05
2026-08-31,5683123.30,6418088.56,-734965.25
